id,mz_low,mz_high,Name,root_region_intensity,m/z,spec_id
382,695.4505438591451,695.4804887120863,PA(14:0/22:4(7Z_10Z_13Z_16Z))_1,182.42288208007812,695.4655162856156,401533a8-5f03-4bc9-a659-b5959ad885b9
383,687.4793075022977,687.5092003676469,PA(20:1(11Z)/15:0)_1,127.11048889160156,687.4942539349723,05fdd75c-320b-4ba6-a1e4-de2c3c55dae2
384,675.4725491153494,675.5065490004596,PA(14:0/20:0)_1,207.65350341796875,675.4895490579045,53d056c3-180f-4abd-9d0a-3216c0b76c3b
385,671.4533808670644,671.4801555002767,PA(16:0/18:2(9Z_12Z))_1,208.18865966796875,671.4667681836706,66bbe6e5-d7d6-4bd9-9ff9-68131d5d7c05
386,661.4677928840325,661.494087002631,PA(15:0/18:0)_1,95.98822784423828,661.4809399433318,b73e4652-536e-4d62-ac3a-81ce8c233503
387,611.1316281307444,611.1550225471047,Oxidized glutathione_1,159.83763122558594,611.1433253389246,95ade060-0e4c-4671-b9f3-4434c2f74da6
388,597.2895579618566,597.3173193359376,LPI(18:1)_1,238.19171142578125,597.3034386488971,6bd76c09-cd11-49cc-a619-2e71ea78646f
389,571.2756485523897,571.300862534467,LPI(16:0)_1,211.94227600097656,571.2882555434284,85eae0e5-69ed-4551-b4b7-1f7c8104a601
390,568.2677620955338,568.2898916169414,LPS(22:6)_1,202.70162963867188,568.2788268562376,940d3866-401d-46b2-8242-57b901a35b35
391,565.034663660386,565.0600336052389,Uridine diphosphate glucose_1,131.01397705078125,565.0473486328124,f41de2f1-9b1e-459e-a3b0-ac8f61ae9377
392,547.3252047909007,547.3518224379595,PA(25:1)_1,117.78113555908203,547.3385136144301,b58d8338-ca7a-4361-84df-60ac8fbfa067
393,526.2739990234375,526.3044117647058,LysoPE(0:0/22:5(4Z_7Z_10Z_13Z_16Z))_1,274.5049133300781,526.2892053940716,c53aa0b9-c3dc-42cc-ba8a-d6ceb7a4a5c1
394,502.27636898265166,502.3023627786075,LysoPE(0:0/20:3(11Z_14Z_17Z))_1,230.8610076904297,502.2893658806296,6a7cb802-66c7-4e85-8926-b1c665aae25e
395,448.3063829130285,448.3295693790211,Chenodeoxycholic acid glycine conjugate_1,135.94235229492188,448.31797614602476,c742f724-f728-4c93-a62f-005a692cb81e
396,383.11020363634964,383.12680077740526,S-Adenosylhomocysteine_1,185.28350830078125,383.11850220687745,eaab8b70-3b7d-4ccc-9788-d14a56a905c0
397,259.01585372152203,259.0308537215221,Glucose 6-phosphate_1,3741.7880859375,259.0233537215221,ba885946-4c85-4dd9-a272-f0401f146660
398,221.05853617510456,221.07544646976498,L-Cystathionine_1,347.4205017089844,221.06699132243477,19b0df63-2ac8-4f01-94ef-655768b4e3f7
399,218.09711840618303,218.11211840618301,Pantothenic acid_1,358.895751953125,218.10461840618302,6b15dacf-637a-44b2-8065-9dae5672c261
400,193.03193617876838,193.04693617876836,Galacturonic acid_1,180.1732940673828,193.03943617876837,683a1101-6f18-4a76-ba57-546c2b243828
401,177.0385434767092,177.0535434767092,L-Gulonolactone_1,153.0955352783203,177.0460434767092,da0bf816-6432-433d-adbe-02a2e91f46b3
402,176.03843236586627,176.0548604449104,N-Formyl-L-methionine_1,234.00372314453125,176.04664640538834,adabfe26-5741-43fd-9e2d-87ec4911a571
403,167.01429928757074,167.03120958223116,Uric acid_1,252.0630645751953,167.02275443490095,571e5cf7-8c15-467b-9281-1cc2134ff3f2
404,148.04169964958638,148.05828369140625,Methionine_1,214.1261444091797,148.0499916704963,9ddd3c33-f998-4b70-aa24-2cec5cfb6bca
405,144.06651063453495,144.08289900652068,N-Butyrylglycine_1,481.8675842285156,144.0747048205278,e43edff5-5b91-485a-bd26-a7bef996ddce
